ticker,year,entry_n,trade_mode,signal_date,entry_date,entry_price,candle_high,premium_pct,exit_date,exit_price,exit_reason,pnl_pct,re_entry_date,re_entry_price,re_exit_date,re_exit_price,re_exit_reason,re_pnl_pct
TSLA,2021,2,option,2021-05-24,2021-05-31,209.2667,211.8633,6.6555,2021-07-19,214.46,8W,-4.17,,,,,,
UBER,2021,3,option,2021-05-24,2021-05-31,51.62,51.74,6.6555,2021-07-19,47.46,8W,-6.66,,,,,,
AJG,2021,2,option,2021-08-09,2021-08-16,133.5914,136.6003,1.9558,2021-10-04,148.7112,8W,9.36,,,,,,
HON,2021,3,option,2021-08-09,2021-08-16,198.8628,200.4821,1.9879,2021-10-04,186.718,8W,-1.99,,,,,,
MMM,2021,3,option,2021-08-09,2021-08-16,141.3981,142.2982,1.9256,2021-10-04,125.3737,8W,-1.93,,,,,,
NSC,2021,3,option,2021-08-09,2021-08-16,243.9653,245.1093,1.4555,2021-10-04,240.488,8W,-1.46,2021-10-18,248.9407,2021-12-06,263.868,8W,4.54
PCG,2021,4,option,2021-08-09,2021-08-16,9.1143,9.4999,1.4555,2021-10-04,10.5872,8W,14.7,,,,,,
VZ,2021,2,option,2021-08-09,2021-08-16,42.0834,42.1285,2.0477,2021-10-04,40.0665,8W,-2.05,,,,,,
AMAT,2021,4,option,2021-08-23,2021-08-30,132.3009,131.6562,5.8711,2021-10-18,130.7237,8W,-5.87,2021-11-08,148.9287,2021-12-27,151.5772,8W,-4.09
AVGO,2021,6,option,2021-08-23,2021-08-30,45.5912,45.2666,3.5852,2021-10-18,47.3407,8W,0.25,,,,,,
BKNG,2021,4,option,2021-08-23,2021-08-30,2257.8209,2277.0912,2.5858,2021-10-18,2350.6768,8W,1.53,,,,,,
CAT,2021,2,option,2021-08-23,2021-08-30,196.3859,198.6702,3.3979,2021-10-18,184.8083,8W,-3.4,,,,,,
COF,2021,2,option,2021-08-23,2021-08-30,158.8677,162.4117,2.729,2021-10-18,154.8993,8W,-2.73,,,,,,
CVX,2021,4,option,2021-08-23,2021-08-30,82.5482,82.8564,3.7762,2021-10-18,93.9694,8W,10.06,,,,,,
DE,2021,2,option,2021-08-23,2021-08-30,358.7325,360.5874,3.3979,2021-10-18,321.7518,8W,-3.4,,,,,,
DIS,2021,3,option,2021-08-23,2021-08-30,176.3471,176.3862,2.8797,2021-10-18,165.522,8W,-2.88,,,,,,
DOW,2021,2,option,2021-08-23,2021-08-30,49.9846,50.6421,1.544,2021-10-18,45.3953,8W,-1.54,,,,,,
FCX,2021,2,option,2021-08-23,2021-08-30,34.9553,34.5333,1.544,2021-10-18,35.3951,8W,-0.29,,,,,,
GD,2021,2,option,2021-08-23,2021-08-30,181.645,182.181,1.544,2021-10-18,191.5011,8W,3.88,,,,,,
GE,2021,4,option,2021-08-23,2021-08-30,64.7601,64.6504,1.544,2021-10-18,63.4207,8W,-1.54,2021-11-08,66.6816,2021-12-27,57.6319,8W,-1.54
HLT,2021,4,option,2021-08-23,2021-08-30,126.2567,126.3258,2.5858,2021-10-18,139.8399,8W,8.17,,,,,,
HON,2021,4,option,2021-08-23,2021-08-30,198.3139,200.3208,2.1089,2021-10-18,186.4606,8W,-2.11,,,,,,
JPM,2021,4,option,2021-08-23,2021-08-30,145.4067,145.959,2.0748,2021-10-18,153.9641,8W,3.81,,,,,,
LRCX,2021,3,option,2021-08-23,2021-08-30,58.402,58.25,5.8711,2021-10-18,53.0174,8W,-5.87,2021-11-15,60.1842,2022-01-03,63.8752,8W,0.26
LVS,2021,2,option,2021-08-23,2021-08-30,41.8608,41.9083,2.8797,2021-10-18,36.0951,8W,-2.88,,,,,,
MAR,2021,4,option,2021-08-23,2021-08-30,131.1847,132.5804,2.5858,2021-10-18,148.9532,8W,10.96,,,,,,
MU,2021,4,option,2021-08-23,2021-08-30,72.2883,75.1264,5.8711,2021-10-18,65.9337,8W,-5.87,,,,,,
NEM,2021,2,option,2021-08-23,2021-08-30,50.6604,50.5043,1.544,2021-10-18,50.4253,8W,-1.54,,,,,,
PH,2021,3,option,2021-08-23,2021-08-30,287.3927,289.7721,2.1089,2021-10-18,282.1688,8W,-2.11,,,,,,
PM,2021,2,option,2021-08-23,2021-08-30,81.4954,81.7429,2.2786,2021-10-18,78.2834,8W,-2.28,,,,,,
PNC,2021,3,option,2021-08-23,2021-08-30,164.8546,164.6348,2.0748,2021-10-18,183.8146,8W,9.43,,,,,,
SYK,2021,3,option,2021-08-23,2021-08-30,261.5543,262.2798,2.3884,2021-10-18,263.8072,8W,-1.53,,,,,,
TTWO,2021,5,option,2021-08-23,2021-08-30,158.99,164.62,2.6302,2021-10-18,180.75,8W,11.06,,,,,,
TXN,2021,4,option,2021-08-23,2021-08-30,167.8117,167.2944,3.2863,2021-10-18,174.5456,8W,0.73,,,,,,
UBER,2021,5,option,2021-08-23,2021-08-30,40.58,42.11,5.3212,2021-10-18,45.51,8W,6.83,,,,,,
USB,2021,2,option,2021-08-23,2021-08-30,47.697,47.8199,2.0748,2021-10-18,51.7944,8W,6.52,,,,,,
ZBH,2021,3,option,2021-08-23,2021-08-30,140.437,141.8205,2.3884,2021-10-18,140.8294,8W,-2.11,,,,,,
AMGN,2021,2,option,2021-08-30,2021-09-06,193.4339,197.0684,4.7492,2021-10-25,179.5292,8W,-4.75,,,,,,
BAX,2021,3,option,2021-08-30,2021-09-06,74.7065,75.1783,2.3913,2021-10-25,71.6485,8W,-2.39,,,,,,
ELV,2021,3,option,2021-08-30,2021-09-06,354.8229,358.1123,2.2623,2021-10-25,407.8638,8W,12.69,,,,,,
FDX,2021,3,option,2021-08-30,2021-09-06,242.84,244.5829,3.1584,2021-10-25,214.7726,8W,-3.16,,,,,,
HD,2021,2,option,2021-08-30,2021-09-06,295.9825,294.3696,3.402,2021-10-25,332.3823,8W,8.9,,,,,,
SRE,2021,2,option,2021-08-30,2021-09-06,57.2706,58.1575,1.5459,2021-10-25,55.4159,8W,-1.55,,,,,,
T,2021,3,option,2021-08-30,2021-09-06,15.7124,15.9412,2.175,2021-10-25,14.822,8W,-2.17,,,,,,
VZ,2021,3,option,2021-08-30,2021-09-06,41.677,41.7673,2.175,2021-10-25,40.3519,8W,-2.17,,,,,,
BDX,2021,2,option,2021-11-01,2021-11-08,172.2226,179.1903,2.0325,2021-12-27,179.2477,8W,2.05,,,,,,
DIS,2021,4,option,2021-11-01,2021-11-08,174.5788,172.9179,3.3343,2021-12-27,151.3264,8W,-3.33,,,,,,
DOW,2021,4,option,2021-11-01,2021-11-08,45.8072,46.3164,1.4751,2021-12-27,44.6318,8W,-1.48,,,,,,
GLW,2021,6,option,2021-11-01,2021-11-08,34.1329,34.1329,3.9284,2021-12-27,33.1724,8W,-3.93,,,,,,
MA,2021,2,option,2021-11-01,2021-11-08,339.4439,341.541,3.3974,2021-12-27,350.4755,8W,-0.15,,,,,,
NEM,2021,4,option,2021-11-01,2021-11-08,49.7426,49.3837,1.4751,2021-12-27,54.82,8W,8.73,,,,,,
SBUX,2021,3,option,2021-11-01,2021-11-08,104.7031,105.431,2.6167,2021-12-27,105.5607,8W,-1.8,,,,,,
SO,2021,2,option,2021-11-01,2021-11-08,53.6368,53.6538,1.4751,2021-12-27,58.6884,8W,7.94,,,,,,
SYK,2021,2,option,2021-11-01,2021-11-08,265.8355,266.3809,2.0325,2021-12-27,255.8565,8W,-2.03,,,,,,
TXN,2021,6,option,2021-11-01,2021-11-08,171.1831,172.4094,4.7995,2021-12-27,166.2692,8W,-4.8,,,,,,
WELL,2021,2,option,2021-11-01,2021-11-08,75.4662,76.8691,1.4751,2021-12-27,77.1871,8W,0.81,,,,,,
YUM,2021,2,option,2021-11-01,2021-11-08,116.1141,117.4182,2.6167,2021-12-27,128.0356,8W,7.65,,,,,,
C,2021,3,option,2021-11-08,2021-11-15,59.5392,59.3248,2.9003,2022-01-03,56.4092,8W,-2.9,,,,,,
CARR,2021,2,option,2021-11-08,2021-11-15,52.7201,52.8141,3.8831,2022-01-03,48.8922,8W,-3.88,,,,,,
CHTR,2021,2,option,2021-11-08,2021-11-15,689.71,706.93,2.213,2022-01-03,610.49,8W,-2.21,,,,,,
DHR,2021,2,option,2021-11-08,2021-11-15,263.7838,266.716,1.7663,2022-01-03,256.6718,8W,-1.77,,,,,,
HSY,2021,2,option,2021-11-08,2021-11-15,159.4616,161.1719,1.3589,2022-01-03,176.2496,8W,9.17,,,,,,
IQV,2021,3,option,2021-11-08,2021-11-15,254.91,256.57,1.7663,2022-01-03,256.91,8W,-0.98,,,,,,
MSI,2021,2,option,2021-11-08,2021-11-15,238.1413,240.0757,3.8831,2022-01-03,240.1895,8W,-3.02,,,,,,
PM,2021,4,option,2021-11-08,2021-11-15,76.7643,77.5239,1.3589,2022-01-03,81.2006,8W,4.42,,,,,,
PSA,2021,2,option,2021-11-08,2021-11-15,268.5962,270.0647,1.4581,2022-01-03,292.0156,8W,7.26,,,,,,
T,2021,4,option,2021-11-08,2021-11-15,14.6519,14.7457,2.213,2022-01-03,15.4264,8W,3.07,,,,,,
VZ,2021,6,option,2021-11-08,2021-11-15,39.9331,40.1768,2.213,2022-01-03,41.3038,8W,1.22,,,,,,
WAT,2021,2,option,2021-11-08,2021-11-15,357.91,358.5,1.7663,2022-01-03,347.03,8W,-1.77,,,,,,
AEP,2021,2,option,2021-11-15,2021-11-22,71.2987,71.6154,1.6031,2022-01-10,77.8629,8W,7.6,,,,,,
EQIX,2021,2,option,2021-11-15,2021-11-22,722.3727,734.5998,3.8848,2022-01-10,685.0281,8W,-3.88,,,,,,
IDXX,2021,2,option,2021-11-15,2021-11-22,644.66,649.94,1.9419,2022-01-10,529.35,8W,-1.94,,,,,,
SO,2021,3,option,2021-11-15,2021-11-22,53.5624,53.6822,1.6031,2022-01-10,58.7569,8W,8.09,,,,,,
TXN,2021,7,option,2021-11-15,2021-11-22,172.6476,172.2506,5.2159,2022-01-10,164.9812,8W,-5.22,,,,,,
XEL,2021,3,option,2021-11-15,2021-11-22,56.5123,56.4258,1.6031,2022-01-10,60.0617,8W,4.68,,,,,,
YUM,2021,3,option,2021-11-15,2021-11-22,116.8213,117.556,2.8438,2022-01-10,117.1554,8W,-2.56,,,,,,
DOW,2021,5,option,2021-11-22,2021-11-29,45.0066,46.4213,2.5618,2022-01-17,44.6318,8W,-2.56,,,,,,
DUK,2021,2,option,2021-11-22,2021-11-29,84.6725,85.7487,2.5618,2022-01-17,87.2655,8W,0.5,,,,,,
IBM,2021,3,option,2021-11-22,2021-11-29,100.7199,100.8812,6.8222,2022-01-17,109.8307,8W,2.22,,,,,,
VZ,2021,7,option,2021-11-22,2021-11-29,39.3011,39.7504,3.888,2022-01-17,40.9691,8W,0.36,,,,,,
BLK,2021,2,option,2021-12-27,2022-01-03,826.0184,835.6607,3.9578,2022-02-21,675.3843,8W,-3.96,,,,,,
CARR,2021,3,option,2021-12-27,2022-01-03,50.1277,51.4575,2.5779,2022-02-21,42.658,8W,-2.58,,,,,,
ETN,2021,2,option,2021-12-27,2022-01-03,162.4424,162.7141,2.5779,2022-02-21,144.3891,8W,-2.58,,,,,,
GLW,2021,8,option,2021-12-27,2022-01-03,33.3239,33.7338,2.5779,2022-02-21,36.6206,8W,7.31,,,,,,
IFF,2021,2,option,2021-12-27,2022-01-03,134.0714,133.729,2.5283,2022-02-21,124.0946,8W,-2.53,,,,,,
LHX,2021,2,option,2021-12-27,2022-01-03,195.832,196.3549,1.5101,2022-02-21,214.2162,8W,7.88,,,,,,
TGT,2021,2,option,2021-12-27,2022-01-03,201.828,204.2736,2.2277,2022-02-21,174.7627,8W,-2.23,,,,,,
USB,2021,2,option,2021-12-27,2022-01-03,46.6756,47.1301,2.959,2022-02-21,47.7243,8W,-0.71,,,,,,
AEP,2022,3,option,2022-07-25,2022-08-01,85.5135,86.2791,2.5948,2022-09-19,85.7116,8W,-2.36,,,,,,
CB,2022,3,option,2022-07-25,2022-08-01,177.696,184.1883,3.9242,2022-09-19,172.6219,8W,-3.92,,,,,,
D,2022,3,option,2022-07-25,2022-08-01,68.4034,68.7459,2.5948,2022-09-19,65.4959,8W,-2.59,,,,,,
DUK,2022,3,option,2022-07-25,2022-08-01,94.8853,95.3603,2.5948,2022-09-19,90.3908,8W,-2.59,,,,,,
ELV,2022,3,option,2022-07-25,2022-08-01,448.8919,453.5793,2.8452,2022-09-19,430.0393,8W,-2.85,,,,,,
HSY,2022,2,option,2022-07-25,2022-08-01,206.5787,210.2284,2.7819,2022-09-19,204.2284,8W,-2.78,,,,,,
LHX,2022,3,option,2022-07-25,2022-08-01,222.6417,223.1971,2.5948,2022-09-19,205.0228,8W,-2.59,,,,,,
NOC,2022,2,option,2022-07-25,2022-08-01,453.2521,451.7737,2.5948,2022-09-19,452.4339,8W,-2.59,,,,,,
TRV,2022,3,option,2022-07-25,2022-08-01,147.0831,150.557,3.9242,2022-09-19,145.6271,8W,-3.92,,,,,,
XEL,2022,3,option,2022-07-25,2022-08-01,64.4399,64.9875,2.5948,2022-09-19,63.6169,8W,-2.59,,,,,,
PG,2022,3,option,2022-08-01,2022-08-08,132.5628,133.8699,2.8951,2022-09-26,115.3972,8W,-2.9,,,,,,
REGN,2022,3,option,2022-08-01,2022-08-08,615.6211,619.2962,3.7017,2022-09-26,684.2474,8W,7.45,,,,,,
ABBV,2022,2,option,2022-08-08,2022-08-15,125.9143,125.8967,3.8183,2022-10-03,122.087,8W,-3.82,2022-10-24,132.1728,2022-12-12,142.6339,8W,4.1
AMGN,2022,2,option,2022-08-08,2022-08-15,221.4948,225.3098,3.771,2022-10-03,205.2463,8W,-3.77,2022-10-24,228.4747,2022-12-12,241.2913,8W,1.84
BAX,2022,4,option,2022-08-08,2022-08-15,55.3441,56.0138,2.5761,2022-10-03,51.2822,8W,-2.58,,,,,,
BMY,2022,2,option,2022-08-08,2022-08-15,64.7981,65.03,3.8183,2022-10-03,59.8599,8W,-3.82,2022-10-31,66.2781,2022-12-19,63.0763,8W,-3.82
OXY,2022,2,option,2022-08-08,2022-08-15,59.8078,62.4016,3.8133,2022-10-03,65.9676,8W,6.49,,,,,,
WELL,2022,2,option,2022-08-08,2022-08-15,75.462,76.2105,2.2267,2022-10-03,53.9038,8W,-2.23,,,,,,
XOM,2022,2,option,2022-08-08,2022-08-15,80.4681,83.0126,4.538,2022-10-03,89.8011,8W,7.06,,,,,,
JNJ,2022,2,option,2022-08-15,2022-08-22,151.36,152.4533,2.1681,2022-10-10,148.3713,8W,-2.17,,,,,,
ABBV,2022,3,option,2022-09-05,2022-09-12,124.0666,125.0873,2.2969,2022-10-31,129.1242,8W,1.78,,,,,,
AMGN,2022,3,option,2022-09-05,2022-09-12,213.2848,223.3486,3.509,2022-10-31,241.1015,8W,9.53,,,,,,
BAX,2022,5,option,2022-09-05,2022-09-12,55.1177,55.1454,2.1857,2022-10-31,46.6353,8W,-2.19,,,,,,
BRK-B,2022,3,option,2022-09-05,2022-09-12,286.7,287.02,2.3109,2022-10-31,287.47,8W,-2.04,,,,,,
CB,2022,4,option,2022-09-05,2022-09-12,186.6385,187.1152,2.3109,2022-10-31,200.264,8W,4.99,,,,,,
CME,2022,2,option,2022-09-05,2022-09-12,170.1569,170.4016,3.4139,2022-10-31,144.3517,8W,-3.41,,,,,,
CTSH,2022,3,option,2022-09-05,2022-09-12,62.3216,61.9256,3.7222,2022-10-31,49.614,8W,-3.72,,,,,,
DOW,2022,2,option,2022-09-05,2022-09-12,41.8182,41.3494,2.7357,2022-10-31,39.9756,8W,-2.74,,,,,,
ELV,2022,4,option,2022-09-05,2022-09-12,467.4385,471.9412,2.1938,2022-10-31,499.0294,8W,4.56,,,,,,
EXC,2022,3,option,2022-09-05,2022-09-12,40.3739,40.5408,2.7357,2022-10-31,32.6752,8W,-2.74,,,,,,
JNJ,2022,3,option,2022-09-05,2022-09-12,149.8599,149.9591,2.6118,2022-10-31,154.7045,8W,0.62,,,,,,
LHX,2022,4,option,2022-09-05,2022-09-12,219.6839,220.7723,2.7357,2022-10-31,213.3394,8W,-2.74,,,,,,
LLY,2022,2,option,2022-09-05,2022-09-12,310.0213,311.2657,3.509,2022-10-31,347.4701,8W,8.57,,,,,,
NOC,2022,3,option,2022-09-05,2022-09-12,463.9899,468.0813,2.7357,2022-10-31,493.962,8W,3.72,,,,,,
PM,2022,3,option,2022-09-05,2022-09-12,81.9532,82.2642,2.5509,2022-10-31,76.7128,8W,-2.55,,,,,,
TRV,2022,4,option,2022-09-05,2022-09-12,154.3752,153.8911,2.3109,2022-10-31,171.4593,8W,8.76,,,,,,
WELL,2022,3,option,2022-09-05,2022-09-12,71.7951,71.9331,2.7357,2022-10-31,56.0655,8W,-2.74,,,,,,
BMY,2022,3,option,2022-09-12,2022-09-19,61.0193,65.2619,2.6506,2022-11-07,65.7329,8W,5.07,,,,,,
AAPL,2022,2,option,2022-11-07,2022-11-14,146.6188,147.6424,3.3946,2023-01-02,127.5742,8W,-3.39,,,,,,
AMZN,2022,2,option,2022-11-07,2022-11-14,98.77,101.19,4.4946,2023-01-02,86.08,8W,-4.49,,,,,,
BDX,2022,2,option,2022-11-07,2022-11-14,168.8443,170.0397,3.0048,2023-01-02,192.0906,8W,10.76,,,,,,
CDNS,2022,2,option,2022-11-07,2022-11-14,166.03,167.99,3.2365,2023-01-02,159.66,8W,-3.24,,,,,,
EW,2022,3,option,2022-11-07,2022-11-14,74.39,75.8,3.0048,2023-01-02,77.01,8W,0.52,,,,,,
GOOG,2022,3,option,2022-11-07,2022-11-14,94.7223,96.5672,3.8663,2023-01-02,87.4421,8W,-3.87,,,,,,
GOOGL,2022,3,option,2022-11-07,2022-11-14,94.3105,96.1354,3.9178,2023-01-02,86.624,8W,-3.92,,,,,,
META,2022,2,option,2022-11-07,2022-11-14,110.1258,114.0053,5.7026,2023-01-02,129.0076,8W,11.44,,,,,,
MSFT,2022,2,option,2022-11-07,2022-11-14,235.1385,240.9686,3.2365,2023-01-02,219.1775,8W,-3.24,,,,,,
NOW,2022,3,option,2022-11-07,2022-11-14,80.302,84.892,4.7701,2023-01-02,73.306,8W,-4.77,,,,,,
PANW,2022,3,option,2022-11-07,2022-11-14,82.84,84.06,4.2708,2023-01-02,67.425,8W,-4.27,,,,,,
PSA,2022,2,option,2022-11-07,2022-11-14,257.3671,264.8706,2.6066,2023-01-02,242.2455,8W,-2.61,,,,,,
QCOM,2022,3,option,2022-11-07,2022-11-14,111.3649,112.6746,6.6132,2023-01-02,107.0624,8W,-6.61,,,,,,
SNPS,2022,2,option,2022-11-07,2022-11-14,329.99,331.45,3.2365,2023-01-02,320.54,8W,-3.24,,,,,,
WM,2022,2,option,2022-11-07,2022-11-14,150.2716,153.1219,2.9936,2023-01-02,151.6168,8W,-2.1,,,,,,
ZTS,2022,3,option,2022-11-07,2022-11-14,143.6742,143.9345,3.0048,2023-01-02,142.3628,8W,-3.0,,,,,,
EXR,2022,2,option,2022-11-14,2022-11-21,134.8039,137.0559,2.6761,2023-01-09,131.8128,8W,-2.68,,,,,,
AMZN,2022,3,option,2022-11-21,2022-11-28,93.93,95.02,4.0914,2023-01-16,97.25,8W,-0.56,,,,,,
D,2022,2,option,2022-11-21,2022-11-28,51.4701,52.203,2.3728,2023-01-16,53.1632,8W,0.92,,,,,,
INTU,2022,2,option,2022-11-21,2022-11-28,385.932,391.5295,3.86,2023-01-16,390.3307,8W,-2.72,,,,,,
TSLA,2022,2,option,2022-11-21,2022-11-28,179.96,185.2,6.0455,2023-01-16,133.42,8W,-6.05,,,,,,
EXR,2022,3,option,2022-12-19,2022-12-26,127.4219,129.0619,2.9317,2023-02-13,137.9652,8W,5.34,,,,,,
EPD,2022,2,option,2022-12-26,2023-01-02,19.0954,19.2223,3.6888,2023-02-20,20.9575,8W,6.06,,,,,,
DVN,2023,2,option,2023-01-02,2023-01-09,55.2203,54.8416,3.5968,2023-02-27,49.9176,8W,-3.6,,,,,,
MCK,2023,2,option,2023-01-02,2023-01-09,380.0464,380.7356,3.0768,2023-02-27,340.3561,8W,-3.08,,,,,,
CMG,2023,2,option,2023-01-09,2023-01-16,30.2998,30.5088,1.9677,2023-03-06,31.0142,8W,0.39,,,,,,
PSA,2023,3,option,2023-01-09,2023-01-16,256.4603,259.944,2.1654,2023-03-06,246.3594,8W,-2.17,,,,,,
TSLA,2023,3,option,2023-01-09,2023-01-16,125.7,125.95,9.9406,2023-03-06,173.44,8W,28.04,,,,,,
DG,2023,2,option,2023-01-23,2023-01-30,222.1776,225.5078,2.1818,2023-03-20,193.6163,8W,-2.18,,,,,,
TMUS,2023,2,option,2023-01-23,2023-01-30,140.2899,143.4436,4.5917,2023-03-20,137.0498,8W,-4.59,2023-04-10,143.4051,2023-05-29,126.1369,8W,-4.59
BMY,2023,2,option,2023-01-30,2023-02-06,64.9359,64.9534,3.2758,2023-03-27,60.4528,8W,-3.28,,,,,,
KDP,2023,2,option,2023-01-30,2023-02-06,32.0482,32.4678,1.9814,2023-03-27,32.1759,8W,-1.58,,,,,,
DVN,2023,3,option,2023-02-06,2023-02-13,55.4582,56.1012,4.3156,2023-04-03,47.4506,8W,-4.32,,,,,,
ELV,2023,2,option,2023-02-06,2023-02-13,466.0728,468.9603,2.9116,2023-04-03,460.7521,8W,-2.91,,,,,,
FANG,2023,2,option,2023-02-06,2023-02-13,129.7005,130.9719,4.3156,2023-04-03,125.8045,8W,-4.32,2023-04-17,131.345,2023-06-05,119.1461,8W,-4.32
OXY,2023,2,option,2023-02-06,2023-02-13,61.5662,62.2859,3.9147,2023-04-03,59.874,8W,-3.91,,,,,,
SYY,2023,2,option,2023-02-06,2023-02-13,71.5428,71.4783,2.4199,2023-04-03,71.1744,8W,-2.42,,,,,,
ADP,2023,2,option,2023-02-13,2023-02-20,210.4486,212.5374,2.3784,2023-04-10,201.38,8W,-2.38,,,,,,
CSGP,2023,2,option,2023-02-13,2023-02-20,77.06,79.3,4.0187,2023-04-10,69.22,8W,-4.02,,,,,,
DG,2023,3,option,2023-02-13,2023-02-20,211.2649,219.8916,2.3598,2023-04-10,200.5967,8W,-2.36,,,,,,
MCD,2023,2,option,2023-02-13,2023-02-20,249.8423,250.501,2.3598,2023-04-10,269.6582,8W,5.57,,,,,,
TMUS,2023,3,option,2023-02-13,2023-02-20,142.5398,143.6455,4.9662,2023-04-10,143.8282,8W,-4.06,,,,,,
FANG,2023,3,option,2023-02-20,2023-02-27,125.5268,126.0704,2.9476,2023-04-17,126.2878,8W,-2.34,,,,,,
ADP,2023,3,option,2023-02-27,2023-03-06,208.6662,209.0004,2.128,2023-04-24,205.3946,8W,-2.13,,,,,,
AMGN,2023,2,option,2023-02-27,2023-03-06,213.9169,215.2277,3.0403,2023-04-24,218.2317,8W,-1.02,,,,,,
CL,2023,2,option,2023-02-27,2023-03-06,68.6445,69.0543,1.8214,2023-04-24,74.8011,8W,7.15,,,,,,
COP,2023,2,option,2023-02-27,2023-03-06,97.2385,98.5944,3.5831,2023-04-24,93.5754,8W,-3.58,,,,,,
CVX,2023,2,option,2023-02-27,2023-03-06,144.7448,145.8369,3.5831,2023-04-24,148.4792,8W,-1.0,,,,,,
DE,2023,2,option,2023-02-27,2023-03-06,412.628,413.9417,4.1463,2023-04-24,363.6291,8W,-4.15,,,,,,
DVN,2023,4,option,2023-02-27,2023-03-06,49.4684,50.3228,2.5151,2023-04-24,47.917,8W,-2.52,,,,,,
MCD,2023,3,option,2023-02-27,2023-03-06,251.1541,249.9257,2.6564,2023-04-24,275.9756,8W,7.23,,,,,,
NEE,2023,2,option,2023-02-27,2023-03-06,67.3705,67.2385,2.128,2023-04-24,70.2013,8W,2.07,,,,,,
ORLY,2023,2,option,2023-02-27,2023-03-06,56.0,56.4927,2.6564,2023-04-24,61.154,8W,6.55,,,,,,
OXY,2023,3,option,2023-02-27,2023-03-06,57.8255,58.4315,3.5831,2023-04-24,58.4398,8W,-2.52,,,,,,
PAYX,2023,2,option,2023-02-27,2023-03-06,102.7119,102.821,2.5742,2023-04-24,99.955,8W,-2.57,,,,,,
DG,2023,4,option,2023-03-06,2023-03-13,203.6353,209.0447,3.5629,2023-05-01,206.5515,8W,-2.13,,,,,,
PEP,2023,2,option,2023-03-06,2023-03-13,156.1374,157.5834,2.2281,2023-05-01,175.5777,8W,10.22,,,,,,
ALL,2023,2,option,2023-03-27,2023-04-03,105.2347,103.9272,4.1795,2023-05-22,102.2928,8W,-4.18,,,,,,
APD,2023,2,option,2023-03-27,2023-04-03,266.9124,266.1496,2.1675,2023-05-22,255.0463,8W,-2.17,,,,,,
BRK-B,2023,2,option,2023-03-27,2023-04-03,309.25,308.81,4.1795,2023-05-22,320.6,8W,-0.51,,,,,,
CAT,2023,2,option,2023-03-27,2023-04-03,219.0673,218.1624,3.2879,2023-05-22,202.8186,8W,-3.29,2023-06-12,225.255,2023-07-31,266.0284,8W,14.81
COP,2023,3,option,2023-03-27,2023-04-03,95.6126,91.1645,3.6394,2023-05-22,93.1071,8W,-3.64,2023-06-05,95.3011,2023-07-24,106.6152,8W,8.23
CSGP,2023,3,option,2023-03-27,2023-04-03,68.46,69.02,3.5584,2023-05-22,78.49,8W,11.09,,,,,,
DE,2023,3,option,2023-03-27,2023-04-03,397.3257,396.5755,3.2879,2023-05-22,343.6114,8W,-3.29,,,,,,
DG,2023,5,option,2023-03-27,2023-04-03,198.8939,198.0285,2.1357,2023-05-22,193.4858,8W,-2.14,,,,,,
DUK,2023,2,option,2023-03-27,2023-04-03,84.6114,86.3906,2.1675,2023-05-22,79.7171,8W,-2.17,,,,,,
DVN,2023,5,option,2023-03-27,2023-04-03,47.899,45.6032,3.6837,2023-05-22,43.11,8W,-3.68,,,,,,
ELV,2023,4,option,2023-03-27,2023-04-03,445.4585,448.1742,2.8275,2023-05-22,424.8764,8W,-2.83,,,,,,
FANG,2023,4,option,2023-03-27,2023-04-03,128.078,121.3738,3.6837,2023-05-22,117.9842,8W,-3.68,,,,,,
KLAC,2023,2,option,2023-03-27,2023-04-03,386.4468,389.0346,5.506,2023-05-22,450.1959,8W,10.99,,,,,,
MET,2023,2,option,2023-03-27,2023-04-03,53.1017,52.8465,4.1795,2023-05-22,47.6681,8W,-4.18,,,,,,
MMM,2023,2,option,2023-03-27,2023-04-03,79.329,79.3592,1.6712,2023-05-22,74.2468,8W,-1.67,,,,,,
MRK,2023,2,option,2023-03-27,2023-04-03,96.649,98.1633,2.3769,2023-05-22,101.3196,8W,2.46,,,,,,
ORLY,2023,3,option,2023-03-27,2023-04-03,56.778,56.6667,2.1357,2023-05-22,61.5333,8W,6.24,,,,,,
PCG,2023,3,option,2023-03-27,2023-04-03,16.0143,16.0044,2.1675,2023-05-22,16.3307,8W,-0.19,,,,,,
SHW,2023,2,option,2023-03-27,2023-04-03,221.0243,219.3689,1.6712,2023-05-22,223.7222,8W,-0.45,,,,,,
SRE,2023,2,option,2023-03-27,2023-04-03,68.5795,68.7341,2.1675,2023-05-22,65.3972,8W,-2.17,,,,,,
CI,2023,2,option,2023-04-03,2023-04-10,249.9494,254.6016,2.7821,2023-05-29,243.0374,8W,-2.78,,,,,,
HUM,2023,3,option,2023-04-03,2023-04-10,501.1138,506.1012,2.7821,2023-05-29,502.3969,8W,-2.53,,,,,,
BAC,2023,2,option,2023-04-10,2023-04-17,27.5401,27.6326,4.4361,2023-06-05,27.2936,8W,-4.44,,,,,,
C,2023,2,option,2023-04-10,2023-04-17,44.8245,44.9416,4.4361,2023-06-05,43.9863,8W,-4.44,,,,,,
CARR,2023,2,option,2023-04-10,2023-04-17,42.6701,43.1017,3.1148,2023-06-05,43.6337,8W,-0.86,,,,,,
CAT,2023,3,option,2023-04-10,2023-04-17,214.3051,215.0861,3.0013,2023-06-05,225.0635,8W,2.02,,,,,,
